userId,itemId,rating
6561,69771,5.0
6576,73027,5.0
6597,70028,2.0
6610,83509,5.0
6611,78594,5.0
6619,76469,5.0
6622,70338,3.0
6627,74822,1.0
6633,83815,5.0
6640,69886,2.0
6642,74817,5.0
6644,84179,2.0
6663,73617,5.0
6674,81652,5.0
6689,71959,5.0
6691,81035,3.0
6693,72943,3.0
6710,80614,1.0
6727,74049,5.0
6730,73335,4.0
6744,84871,3.0
6765,81269,1.0
6772,84624,5.0
6783,76937,1.0
6787,82741,3.0
6818,69751,1.0
6832,78699,3.0
6833,74065,5.0
6836,75058,5.0
6852,77126,4.0
6864,70052,1.0
6884,85785,3.0
6888,77292,5.0
6901,78338,2.0
6964,74727,2.0
6997,72228,3.0
7010,77717,1.0
7010,79457,1.0
7013,70725,2.0
7025,84433,5.0
7027,70912,5.0
7032,75416,1.0
7040,83110,3.0
7040,70765,5.0
7047,82850,5.0
7048,83936,2.0
7056,74065,3.0
7069,83174,2.0
7075,71950,4.0
7077,79905,2.0
7079,84266,2.0
7128,70335,3.0
7133,78527,3.0
7140,71004,1.0
7189,70801,5.0
7206,75598,2.0
7209,83240,3.0
7213,85800,5.0
7221,71401,2.0
7240,80827,5.0
7260,76707,4.0
7261,74725,5.0
7286,79839,5.0
7292,85172,4.0
7301,81409,5.0
7310,72218,4.0
7311,76773,1.0
7339,75353,2.0
7342,80232,5.0
7373,80725,2.0
7386,73724,5.0
7397,82046,3.0
7402,72511,5.0
7415,75698,3.0
7422,84871,5.0
7427,75598,5.0
7434,83921,5.0
7453,73897,5.0
7463,84618,3.0
7464,82850,1.0
7464,85172,2.0
7470,72812,3.0
7491,80606,3.0
7506,77292,5.0
7512,76304,3.0
7515,79229,3.0
7543,75952,4.0
7543,70912,2.0
7552,70335,2.0
7557,74872,5.0
7569,83174,3.0
7612,83315,2.0
7612,84882,5.0
7625,74725,3.0
7634,83454,2.0
7640,70709,5.0
7641,82639,5.0
7672,80725,5.0
7675,83908,5.0
7682,76836,5.0
7683,82269,4.0
7691,79145,3.0
7694,81423,3.0
7705,83183,3.0
7750,80614,1.0
7754,70637,2.0
7770,80738,5.0
7772,83156,5.0
7778,72210,4.0
7801,85296,1.0
7829,80239,1.0
7833,85114,1.0
7845,72218,1.0
7846,71286,3.0
7850,78558,2.0
7850,72197,5.0
7859,80796,4.0
7885,83316,5.0
7887,75116,3.0
7897,73897,1.0
7898,70689,1.0
7910,69989,5.0
7915,79464,4.0
7924,80522,5.0
7943,74603,2.0
7998,82046,2.0
8000,69701,4.0
8018,77534,3.0
8047,84882,2.0
8070,83211,2.0
8080,85628,1.0
8086,79713,1.0
8130,85416,1.0
8152,77384,1.0
8153,70765,2.0
8155,73597,3.0
8183,70078,1.0
8199,79477,2.0
8292,75979,3.0
8293,78023,5.0
8317,79520,3.0
8323,76670,2.0
8386,69892,5.0
8415,79477,1.0
8420,83749,2.0
8433,84197,3.0
8464,77961,2.0
8484,83087,2.0
8488,71586,3.0
8498,76870,4.0
8503,80614,3.0
8543,73771,3.0
8543,84658,1.0
8555,73300,3.0
8562,72810,4.0
