userId,itemId,actual_rating,ffnn_predicted_rating
6,89804,0.0,3.0
6,177593,0.0,3.0
6,72737,0.0,4.0
6,8677,0.0,2.0
6,4292,0.0,3.0
6,2989,0.0,3.0
6,5984,0.0,3.0
6,96283,0.0,3.0
6,5986,0.0,3.0
6,1388,0.0,3.0
6,2540,0.0,3.0
6,4719,0.0,4.0
6,79684,0.0,3.0
6,47261,0.0,3.0
6,4622,0.0,3.0
6,2550,0.0,3.0
6,106002,0.0,3.0
6,4012,0.0,3.0
6,4722,0.0,3.0
6,5853,0.0,3.0
6,694,3.0,3.0
6,87834,0.0,3.0
6,90863,0.0,3.0
6,100507,0.0,3.0
6,11,4.0,4.0
6,109633,0.0,3.0
6,172,0.0,3.0
6,5292,0.0,3.0
6,7932,0.0,3.0
6,5451,0.0,3.0
6,5630,0.0,3.0
6,5424,0.0,3.0
6,66511,0.0,3.0
6,162590,0.0,3.0
6,3499,0.0,4.0
6,104337,0.0,3.0
6,2804,0.0,4.0
6,157432,0.0,3.0
6,173205,0.0,3.0
6,58998,0.0,4.0
6,50802,0.0,3.0
6,6638,0.0,3.0
6,1398,0.0,3.0
6,52579,0.0,3.0
6,4154,0.0,3.0
6,1955,0.0,4.0
6,3363,0.0,4.0
6,108,0.0,3.0
6,53450,0.0,3.0
6,111617,0.0,3.0
6,7007,0.0,3.0
6,3169,0.0,3.0
6,60735,0.0,3.0
6,5501,0.0,3.0
6,4123,0.0,3.0
6,1396,0.0,4.0
6,100611,0.0,3.0
6,43,4.0,3.0
6,4822,0.0,3.0
6,6510,0.0,3.0
6,110718,0.0,3.0
6,2609,0.0,3.0
6,5817,0.0,3.0
6,4077,0.0,3.0
6,1572,0.0,3.0
6,4018,0.0,3.0
6,3095,0.0,4.0
6,3709,0.0,3.0
6,4541,0.0,2.0
6,91628,0.0,3.0
6,140038,0.0,3.0
6,157865,0.0,3.0
6,357,3.0,4.0
6,78209,0.0,3.0
6,6902,0.0,3.0
6,2046,0.0,3.0
6,1440,0.0,3.0
6,152081,0.0,4.0
6,7443,0.0,3.0
6,3442,0.0,3.0
6,148424,0.0,3.0
6,133115,0.0,3.0
6,57526,0.0,3.0
6,4251,0.0,3.0
6,4202,0.0,3.0
6,105,3.0,4.0
6,3016,0.0,4.0
6,3586,0.0,3.0
7,72489,0.0,3.0
7,114265,0.0,2.0
7,6615,0.0,3.0
7,7092,0.0,3.0
7,93723,0.0,3.0
7,2511,0.0,3.0
7,123545,0.0,3.0
7,95875,0.0,3.0
7,25927,0.0,3.0
7,4821,0.0,3.0
7,89804,0.0,3.0
7,177593,0.0,3.0
7,72737,0.0,4.0
7,8677,0.0,2.0
7,4292,0.0,3.0
7,2989,0.0,3.0
7,5984,0.0,3.0
7,96283,0.0,2.0
7,5986,0.0,2.0
7,1388,0.0,3.0
7,2540,0.0,3.0
7,4719,0.0,3.0
7,79684,0.0,3.0
7,47261,0.0,3.0
7,4622,0.0,3.0
7,2550,0.0,3.0
7,106002,0.0,3.0
7,4012,0.0,3.0
7,4722,0.0,2.0
7,5853,0.0,3.0
7,694,0.0,3.0
7,87834,0.0,3.0
7,90863,0.0,3.0
7,100507,0.0,3.0
7,11,0.0,4.0
7,109633,0.0,3.0
7,172,0.0,3.0
7,5292,0.0,3.0
7,7932,0.0,3.0
7,5451,0.0,3.0
7,5630,0.0,3.0
7,5424,0.0,3.0
7,66511,0.0,3.0
7,162590,0.0,2.0
7,3499,0.0,4.0
7,104337,0.0,2.0
7,2804,0.0,4.0
7,157432,0.0,3.0
7,173205,0.0,3.0
7,58998,0.0,4.0
7,50802,0.0,3.0
7,6638,0.0,3.0
7,1398,0.0,3.0
7,52579,0.0,3.0
7,4154,0.0,3.0
7,1955,0.0,4.0
7,3363,0.0,4.0
7,108,0.0,3.0
7,53450,0.0,3.0
7,111617,0.0,3.0
7,7007,0.0,3.0
7,3169,0.0,3.0
7,60735,0.0,3.0
7,5501,0.0,3.0
7,4123,0.0,3.0
7,1396,0.0,4.0
7,100611,0.0,3.0
7,43,0.0,3.0
7,4822,0.0,3.0
7,6510,0.0,3.0
7,110718,0.0,2.0
7,2609,0.0,3.0
7,5817,0.0,3.0
7,4077,0.0,3.0
7,1572,0.0,3.0
7,4018,4.0,3.0
7,3095,0.0,4.0
7,3709,0.0,2.0
7,4541,0.0,2.0
7,91628,0.0,3.0
7,140038,0.0,2.0
7,157865,0.0,3.0
7,357,0.0,4.0
7,78209,0.0,3.0
7,6902,0.0,3.0
7,2046,0.0,3.0
7,1440,0.0,2.0
7,152081,0.0,4.0
7,7443,0.0,3.0
7,3442,0.0,3.0
7,148424,0.0,3.0
7,133115,0.0,3.0
7,57526,0.0,3.0
7,4251,0.0,3.0
7,4202,0.0,3.0
7,105,0.0,3.0
7,3016,0.0,3.0
7,3586,0.0,2.0
8,72489,0.0,3.0
8,114265,0.0,2.0
8,6615,0.0,3.0
8,7092,0.0,3.0
8,93723,0.0,3.0
8,2511,0.0,3.0
8,123545,0.0,3.0
8,95875,0.0,3.0
8,25927,0.0,3.0
8,4821,0.0,3.0
8,89804,0.0,3.0
8,177593,0.0,3.0
8,72737,0.0,4.0
8,8677,0.0,2.0
8,4292,0.0,3.0
8,2989,0.0,3.0
8,5984,0.0,3.0
8,96283,0.0,2.0
8,5986,0.0,2.0
8,1388,0.0,3.0
8,2540,0.0,3.0
8,4719,0.0,4.0
8,79684,0.0,3.0
8,47261,0.0,3.0
8,4622,0.0,3.0
8,2550,0.0,3.0
8,106002,0.0,3.0
8,4012,0.0,3.0
8,4722,0.0,2.0
8,5853,0.0,3.0
8,694,0.0,3.0
8,87834,0.0,3.0
8,90863,0.0,3.0
8,100507,0.0,3.0
8,11,4.0,4.0
8,109633,0.0,3.0
8,172,0.0,3.0
8,5292,0.0,3.0
8,7932,0.0,3.0
8,5451,0.0,3.0
8,5630,0.0,3.0
8,5424,0.0,3.0
8,66511,0.0,3.0
8,162590,0.0,2.0
8,3499,0.0,4.0
8,104337,0.0,2.0
8,2804,0.0,4.0
8,157432,0.0,3.0
8,173205,0.0,3.0
8,58998,0.0,4.0
8,50802,0.0,3.0
8,6638,0.0,3.0
8,1398,0.0,3.0
8,52579,0.0,3.0
8,4154,0.0,3.0
8,1955,0.0,4.0
8,3363,0.0,4.0
8,108,0.0,3.0
8,53450,0.0,3.0
8,111617,0.0,3.0
8,7007,0.0,3.0
8,3169,0.0,3.0
8,60735,0.0,3.0
8,5501,0.0,3.0
8,4123,0.0,3.0
8,1396,0.0,4.0
8,100611,0.0,3.0
8,43,0.0,3.0
8,4822,0.0,3.0
8,6510,0.0,3.0
8,110718,0.0,2.0
8,2609,0.0,3.0
8,5817,0.0,3.0
8,4077,0.0,3.0
8,1572,0.0,3.0
8,4018,0.0,3.0
8,3095,0.0,4.0
8,3709,0.0,2.0
8,4541,0.0,2.0
8,91628,0.0,3.0
8,140038,0.0,2.0
8,157865,0.0,3.0
8,357,5.0,4.0
8,78209,0.0,3.0
8,6902,0.0,3.0
8,2046,0.0,3.0
8,1440,0.0,2.0
8,152081,0.0,4.0
8,7443,0.0,3.0
8,3442,0.0,3.0
8,148424,0.0,3.0
8,133115,0.0,3.0
8,57526,0.0,3.0
8,4251,0.0,3.0
8,4202,0.0,3.0
8,105,0.0,4.0
8,3016,0.0,3.0
8,3586,0.0,2.0
9,72489,0.0,2.0
9,114265,0.0,1.0
9,6615,0.0,2.0
9,7092,0.0,2.0
9,93723,0.0,2.0
9,2511,0.0,2.0
9,123545,0.0,2.0
9,95875,0.0,2.0
9,25927,0.0,2.0
9,4821,0.0,2.0
9,89804,0.0,3.0
9,177593,0.0,3.0
9,72737,0.0,3.0
9,8677,0.0,1.0
9,4292,0.0,2.0
9,2989,0.0,3.0
9,5984,0.0,2.0
9,96283,0.0,1.0
9,5986,0.0,1.0
9,1388,0.0,3.0
9,2540,0.0,2.0
9,4719,0.0,3.0
9,79684,0.0,2.0
9,47261,0.0,2.0
9,4622,0.0,2.0
9,2550,0.0,3.0
9,106002,0.0,3.0
9,4012,0.0,2.0
9,4722,0.0,1.0
9,5853,0.0,2.0
9,694,0.0,3.0
9,87834,0.0,2.0
9,90863,0.0,2.0
9,100507,0.0,2.0
9,11,0.0,3.0
9,109633,0.0,2.0
9,172,0.0,2.0
9,5292,0.0,2.0
9,7932,0.0,2.0
9,5451,4.0,2.0
9,5630,0.0,3.0
9,5424,0.0,2.0
9,66511,0.0,2.0
9,162590,0.0,1.0
9,3499,0.0,3.0
9,104337,0.0,1.0
9,2804,0.0,3.0
9,157432,0.0,1.0
9,173205,0.0,2.0
9,58998,0.0,3.0
9,50802,0.0,2.0
9,6638,0.0,2.0
9,1398,0.0,2.0
9,52579,0.0,2.0
9,4154,0.0,2.0
9,1955,0.0,3.0
9,3363,0.0,3.0
9,108,0.0,2.0
9,53450,0.0,2.0
9,111617,0.0,3.0
9,7007,0.0,3.0
9,3169,0.0,3.0
9,60735,0.0,2.0
9,5501,0.0,2.0
9,4123,0.0,2.0
9,1396,0.0,3.0
9,100611,0.0,2.0
9,43,0.0,3.0
9,4822,0.0,2.0
9,6510,0.0,2.0
9,110718,0.0,1.0
9,2609,0.0,2.0
9,5817,0.0,2.0
9,4077,0.0,2.0
9,1572,0.0,2.0
9,4018,0.0,3.0
9,3095,0.0,3.0
9,3709,0.0,1.0
9,4541,0.0,1.0
9,91628,0.0,2.0
9,140038,0.0,1.0
9,157865,0.0,2.0
9,357,0.0,3.0
9,78209,0.0,3.0
9,6902,0.0,2.0
9,2046,0.0,3.0
9,1440,0.0,1.0
9,152081,0.0,3.0
9,7443,0.0,2.0
9,3442,0.0,2.0
9,148424,0.0,2.0
9,133115,0.0,2.0
9,57526,0.0,2.0
9,4251,0.0,2.0
9,4202,0.0,2.0
9,105,0.0,3.0
9,3016,0.0,3.0
9,3586,0.0,1.0
10,72489,0.0,3.0
10,114265,0.0,2.0
10,6615,0.0,2.0
10,7092,0.0,2.0
10,93723,0.0,2.0
10,2511,0.0,3.0
10,123545,0.0,2.0
10,95875,0.0,2.0
10,25927,0.0,3.0
10,4821,0.0,3.0
10,89804,0.0,3.0
10,177593,0.0,3.0
10,72737,3.5,4.0
10,8677,0.0,2.0
10,4292,0.0,2.0
10,2989,0.0,3.0
10,5984,0.0,2.0
10,96283,0.0,2.0
10,5986,0.0,2.0
10,1388,0.0,3.0
10,2540,0.0,2.0
10,4719,0.0,3.0
10,79684,0.0,2.0
10,47261,0.0,2.0
10,4622,0.0,2.0
10,2550,0.0,3.0
10,106002,0.0,3.0
10,4012,0.0,3.0
10,4722,0.0,2.0
10,5853,0.0,2.0
10,694,0.0,3.0
10,87834,0.0,2.0
10,90863,0.0,2.0
10,100507,0.0,2.0
10,11,0.0,3.0
10,109633,0.0,2.0
10,172,0.0,2.0
10,5292,0.0,3.0
10,7932,0.0,2.0
10,5451,0.0,3.0
10,5630,0.0,3.0
10,5424,0.0,2.0
10,66511,0.0,2.0
10,162590,0.0,2.0
10,3499,0.0,3.0
10,104337,0.0,2.0
10,2804,0.0,3.0
10,157432,0.0,2.0
10,173205,0.0,2.0
10,58998,0.0,3.0
10,50802,0.0,2.0
10,6638,0.0,2.0
10,1398,0.0,2.0
10,52579,0.0,2.0
10,4154,0.0,2.0
10,1955,0.0,3.0
10,3363,0.0,3.0
10,108,0.0,2.0
10,53450,0.0,2.0
10,111617,0.0,3.0
10,7007,0.0,3.0
10,3169,0.0,3.0
10,60735,0.0,2.0
10,5501,0.0,2.0
10,4123,0.0,2.0
10,1396,0.0,3.0
10,100611,0.0,2.0
10,43,0.0,3.0
10,4822,0.0,2.0
10,6510,0.0,2.0
10,110718,0.0,2.0
10,2609,0.0,2.0
10,5817,0.0,2.0
10,4077,0.0,2.0
10,1572,0.0,2.0
10,4018,0.0,3.0
10,3095,0.0,3.0
10,3709,0.0,2.0
10,4541,0.0,1.0
10,91628,0.0,2.0
10,140038,0.0,2.0
10,157865,0.0,2.0
10,357,0.0,3.0
10,78209,0.0,3.0
10,6902,0.0,2.0
10,2046,0.0,3.0
10,1440,0.0,2.0
10,152081,0.0,3.0
10,7443,0.0,2.0
10,3442,0.0,2.0
10,148424,0.0,2.0
10,133115,0.0,2.0
10,57526,0.0,2.0
10,4251,0.0,2.0
10,4202,0.0,2.0
10,105,0.0,3.0
10,3016,0.0,3.0
10,3586,0.0,2.0
12,72489,0.0,3.0
12,114265,0.0,3.0
12,6615,0.0,3.0
12,7092,0.0,3.0
12,93723,0.0,3.0
12,2511,0.0,4.0
12,123545,0.0,3.0
12,95875,0.0,3.0
12,25927,0.0,3.0
12,4821,0.0,3.0
12,89804,0.0,4.0
12,177593,0.0,4.0
12,72737,0.0,4.0
12,8677,0.0,2.0
12,4292,0.0,3.0
12,2989,0.0,3.0
12,5984,0.0,3.0
12,96283,0.0,3.0
12,5986,0.0,3.0
12,1388,0.0,3.0
12,2540,0.0,3.0
12,4719,0.0,4.0
12,79684,0.0,3.0
12,47261,0.0,3.0
12,4622,0.0,3.0
12,2550,0.0,3.0
12,106002,0.0,4.0
12,4012,0.0,3.0
12,4722,0.0,3.0
12,5853,0.0,3.0
12,694,0.0,4.0
12,87834,0.0,3.0
12,90863,0.0,3.0
12,100507,0.0,3.0
12,11,0.0,4.0
12,109633,0.0,3.0
12,172,0.0,3.0
12,5292,0.0,3.0
12,7932,0.0,3.0
12,5451,0.0,3.0
12,5630,0.0,3.0
12,5424,0.0,3.0
12,66511,0.0,3.0
12,162590,0.0,3.0
12,3499,0.0,4.0
12,104337,0.0,3.0
12,2804,0.0,4.0
12,157432,0.0,3.0
12,173205,0.0,3.0
12,58998,0.0,4.0
12,50802,0.0,3.0
12,6638,0.0,3.0
12,1398,0.0,3.0
12,52579,0.0,3.0
12,4154,0.0,3.0
12,1955,0.0,4.0
12,3363,0.0,4.0
12,108,0.0,3.0
12,53450,0.0,3.0
12,111617,0.0,3.0
12,7007,0.0,4.0
12,3169,0.0,4.0
12,60735,0.0,3.0
12,5501,0.0,3.0
12,4123,0.0,3.0
12,1396,0.0,4.0
12,100611,0.0,3.0
12,43,0.0,4.0
12,4822,0.0,3.0
12,6510,0.0,3.0
12,110718,0.0,3.0
12,2609,0.0,3.0
12,5817,0.0,3.0
12,4077,0.0,3.0
12,1572,0.0,3.0
12,4018,4.5,3.0
12,3095,0.0,4.0
12,3709,0.0,3.0
12,4541,0.0,3.0
12,91628,0.0,3.0
12,140038,0.0,3.0
12,157865,0.0,3.0
12,357,3.5,4.0
12,78209,0.0,3.0
12,6902,0.0,3.0
12,2046,0.0,4.0
12,1440,0.0,3.0
12,152081,0.0,4.0
12,7443,0.0,3.0
12,3442,0.0,3.0
12,148424,0.0,3.0
12,133115,0.0,3.0
12,57526,0.0,3.0
12,4251,0.0,3.0
12,4202,0.0,3.0
12,105,0.0,4.0
12,3016,0.0,4.0
12,3586,0.0,3.0
14,72489,0.0,3.0
14,114265,0.0,2.0
14,6615,0.0,3.0
14,7092,0.0,2.0
14,93723,0.0,2.0
14,2511,0.0,3.0
14,123545,0.0,2.0
14,95875,0.0,3.0
14,25927,0.0,3.0
14,4821,0.0,3.0
14,89804,0.0,3.0
14,177593,0.0,3.0
14,72737,0.0,4.0
14,8677,0.0,2.0
14,4292,0.0,3.0
14,2989,0.0,3.0
14,5984,0.0,2.0
14,96283,0.0,2.0
14,5986,0.0,2.0
14,1388,0.0,3.0
14,2540,0.0,3.0
14,4719,0.0,3.0
14,79684,0.0,2.0
14,47261,0.0,3.0
14,4622,0.0,2.0
14,2550,0.0,3.0
14,106002,0.0,3.0
14,4012,0.0,3.0
14,4722,0.0,2.0
14,5853,0.0,2.0
14,694,0.0,3.0
14,87834,0.0,2.0
14,90863,0.0,2.0
14,100507,0.0,3.0
14,11,0.0,3.0
14,109633,0.0,2.0
14,172,0.0,2.0
14,5292,0.0,3.0
14,7932,0.0,2.0
14,5451,0.0,3.0
14,5630,0.0,3.0
14,5424,0.0,3.0
14,66511,0.0,2.0
14,162590,0.0,2.0
14,3499,0.0,3.0
14,104337,0.0,2.0
14,2804,0.0,4.0
14,157432,0.0,2.0
14,173205,0.0,2.0
14,58998,0.0,3.0
14,50802,0.0,2.0
14,6638,0.0,2.0
14,1398,0.0,2.0
14,52579,0.0,2.0
14,4154,0.0,2.0
14,1955,0.0,3.0
14,3363,0.0,4.0
14,108,0.0,2.0
14,53450,0.0,2.0
14,111617,0.0,3.0
14,7007,0.0,3.0
14,3169,0.0,3.0
14,60735,0.0,2.0
14,5501,0.0,2.0
14,4123,0.0,2.0
14,1396,0.0,3.0
14,100611,0.0,3.0
14,43,0.0,3.0
14,4822,0.0,3.0
14,6510,0.0,2.0
14,110718,0.0,2.0
14,2609,0.0,2.0
14,5817,0.0,3.0
14,4077,0.0,3.0
14,1572,0.0,2.0
14,4018,0.0,3.0
14,3095,0.0,3.0
14,3709,0.0,2.0
14,4541,0.0,2.0
14,91628,0.0,2.0
14,140038,0.0,2.0
14,157865,0.0,2.0
14,357,0.0,3.0
14,78209,0.0,3.0
14,6902,0.0,3.0
14,2046,0.0,3.0
14,1440,0.0,2.0
14,152081,0.0,3.0
14,7443,0.0,2.0
14,3442,0.0,2.0
14,148424,0.0,3.0
14,133115,0.0,2.0
14,57526,0.0,2.0
14,4251,0.0,2.0
14,4202,0.0,2.0
14,105,3.0,3.0
14,3016,0.0,3.0
14,3586,0.0,2.0
15,72489,0.0,3.0
15,114265,0.0,2.0
15,6615,0.0,3.0
15,7092,0.0,3.0
15,93723,0.0,3.0
15,2511,0.0,3.0
15,123545,0.0,3.0
15,95875,0.0,3.0
15,25927,0.0,3.0
15,4821,0.0,3.0
15,89804,0.0,3.0
15,177593,0.0,3.0
15,72737,0.0,4.0
15,8677,0.0,2.0
15,4292,0.0,3.0
15,2989,0.0,3.0
15,5984,0.0,3.0
15,96283,0.0,3.0
15,5986,0.0,2.0
15,1388,0.0,3.0
15,2540,0.0,3.0
15,4719,0.0,3.0
15,79684,0.0,3.0
15,47261,0.0,3.0
15,4622,0.0,3.0
15,2550,0.0,3.0
15,106002,0.0,3.0
15,4012,0.0,3.0
15,4722,0.0,3.0
15,5853,0.0,3.0
15,694,0.0,3.0
15,87834,0.0,3.0
15,90863,0.0,3.0
15,100507,0.0,3.0
15,11,0.0,4.0
15,109633,0.0,3.0
15,172,1.0,3.0
15,5292,0.0,3.0
15,7932,0.0,3.0
15,5451,0.0,3.0
15,5630,0.0,3.0
15,5424,0.0,3.0
15,66511,0.0,3.0
15,162590,0.0,2.0
15,3499,4.0,4.0
15,104337,0.0,2.0
15,2804,0.0,4.0
15,157432,0.0,3.0
15,173205,0.0,3.0
15,58998,0.0,4.0
15,50802,0.0,3.0
15,6638,0.0,3.0
15,1398,0.0,3.0
15,52579,0.0,3.0
15,4154,0.0,3.0
15,1955,0.0,4.0
15,3363,0.0,4.0
15,108,0.0,3.0
15,53450,0.0,3.0
15,111617,0.0,3.0
15,7007,0.0,3.0
15,3169,0.0,3.0
15,60735,0.0,3.0
15,5501,0.0,3.0
15,4123,0.0,3.0
15,1396,0.0,4.0
15,100611,0.0,3.0
15,43,0.0,3.0
15,4822,0.0,3.0
15,6510,0.0,3.0
15,110718,0.0,2.0
15,2609,0.0,3.0
15,5817,0.0,3.0
15,4077,0.0,3.0
15,1572,0.0,3.0
15,4018,4.0,3.0
15,3095,0.0,4.0
15,3709,0.0,2.0
15,4541,0.0,2.0
15,91628,0.0,3.0
15,140038,0.0,3.0
15,157865,0.0,3.0
15,357,0.0,4.0
15,78209,0.0,3.0
15,6902,0.0,3.0
15,2046,0.0,3.0
15,1440,0.0,2.0
15,152081,3.0,4.0
15,7443,0.0,3.0
15,3442,0.0,3.0
15,148424,0.0,3.0
15,133115,0.0,3.0
15,57526,0.0,3.0
15,4251,0.0,3.0
15,4202,0.0,3.0
15,105,0.0,3.0
15,3016,0.0,3.0
15,3586,0.0,3.0
18,72489,0.0,2.0
