userId,itemId,rating
354,75903,2.0
355,71884,5.0
357,72117,1.0
357,79154,1.0
357,80209,1.0
357,74585,5.0
358,73427,2.0
358,74545,5.0
358,72987,2.0
359,70136,4.0
359,84611,5.0
359,83592,2.0
361,76120,4.0
363,74135,1.0
363,75915,5.0
364,69783,2.0
366,76961,3.0
366,72287,5.0
366,75358,5.0
366,72292,5.0
367,81114,2.0
367,72158,5.0
367,77169,5.0
368,83996,3.0
368,76180,4.0
368,70074,4.0
369,75092,4.0
369,79711,5.0
369,85111,5.0
370,72204,3.0
370,81189,1.0
370,73752,5.0
372,83586,4.0
373,77904,2.0
374,78893,5.0
375,70023,4.0
375,79054,5.0
376,82657,4.0
376,75937,3.0
376,74970,2.0
377,77176,2.0
378,71832,3.0
379,82099,1.0
379,77826,5.0
379,75186,5.0
381,79405,4.0
382,70385,3.0
382,77481,2.0
384,85563,4.0
385,82592,4.0
385,69825,4.0
385,72498,2.0
385,82232,3.0
386,83911,5.0
387,70778,5.0
387,79433,4.0
388,82632,4.0
390,82615,1.0
394,79189,5.0
395,72660,5.0
395,80613,4.0
396,85236,1.0
396,80362,5.0
397,85263,1.0
397,71847,5.0
397,78458,2.0
399,70366,3.0
399,82060,5.0
400,74983,4.0
400,77679,2.0
400,78956,1.0
400,80395,2.0
401,83759,5.0
402,83982,1.0
402,76342,1.0
402,77018,5.0
403,78014,2.0
403,71723,2.0
404,83702,4.0
404,71033,5.0
406,83115,5.0
406,85539,3.0
406,73746,1.0
407,76518,1.0
407,74830,5.0
407,80349,2.0
407,70887,1.0
408,82124,1.0
408,83851,3.0
409,84519,4.0
409,75297,3.0
410,74499,3.0
410,72345,4.0
410,84742,3.0
411,77322,3.0
411,73901,5.0
412,78357,5.0
412,82396,5.0
412,71041,1.0
413,74423,1.0
413,74142,2.0
413,70608,2.0
413,76744,3.0
414,73435,2.0
414,70350,1.0
414,77963,3.0
414,84795,5.0
415,77215,3.0
415,85752,2.0
415,69805,3.0
415,75456,2.0
415,75368,3.0
416,84407,2.0
416,69859,1.0
416,80523,5.0
416,73441,3.0
417,85173,2.0
418,83745,1.0
418,73814,2.0
419,70091,5.0
419,79446,4.0
421,81331,1.0
421,82532,4.0
422,83348,2.0
423,79356,5.0
423,74290,3.0
424,72250,3.0
424,75036,4.0
425,80449,5.0
425,72973,3.0
425,70284,3.0
427,83803,4.0
427,77349,3.0
428,80070,3.0
428,80756,5.0
428,78451,1.0
428,78767,2.0
429,70560,5.0
429,75138,3.0
429,85805,1.0
430,71287,4.0
430,79643,5.0
432,78058,2.0
432,79815,5.0
432,75508,3.0
433,70189,2.0
433,75995,5.0
433,71993,1.0
433,70311,2.0
433,73610,3.0
435,69870,2.0
435,80958,5.0
435,73878,1.0
436,76500,3.0
436,82481,1.0
437,74608,1.0
437,75904,4.0
438,84888,1.0
439,73682,2.0
439,72231,2.0
439,83525,3.0
441,82649,3.0
441,85761,5.0
442,79848,2.0
442,75427,2.0
442,70493,1.0
442,70237,3.0
443,72852,3.0
443,81061,5.0
443,84583,2.0
444,77473,5.0
444,77008,1.0
444,78436,1.0
445,85758,5.0
445,79161,1.0
447,76699,5.0
448,74015,4.0
448,72455,3.0
449,76880,2.0
450,71456,2.0
450,85471,3.0
450,81864,1.0
450,69922,1.0
450,80713,5.0
450,75671,3.0
451,78935,4.0
451,74188,4.0
452,77511,1.0
452,72901,3.0
453,71324,2.0
453,70212,1.0
454,72794,2.0
455,85042,1.0
455,85231,5.0
457,72402,2.0
458,72708,5.0
459,82139,3.0
459,74579,3.0
459,76382,5.0
459,71942,3.0
460,70494,3.0
460,74743,3.0
460,79557,2.0
460,78363,1.0
460,73751,5.0
461,85512,3.0
461,83919,1.0
462,81387,4.0
463,75857,2.0
463,84589,5.0
463,79459,5.0
464,74497,4.0
465,78506,2.0
465,80698,4.0
465,77927,5.0
465,76741,5.0
465,85506,5.0
466,78552,1.0
466,75903,1.0
468,83881,5.0
468,84863,5.0
469,71220,2.0
469,70916,3.0
469,74891,3.0
469,83222,2.0
469,74633,3.0
470,80535,1.0
471,72874,5.0
472,74068,3.0
474,81989,1.0
475,79133,3.0
476,80727,1.0
476,76800,5.0
478,84213,5.0
478,76541,5.0
479,81989,4.0
479,84119,2.0
480,81437,5.0
481,70552,5.0
481,73011,5.0
481,77020,3.0
482,74586,5.0
482,71731,5.0
482,72360,2.0
483,72997,1.0
483,80163,5.0
483,76264,1.0
484,77812,3.0
484,70377,4.0
484,77279,1.0
485,72756,5.0
485,76344,1.0
485,80145,1.0
485,75703,2.0
486,74499,3.0
486,71749,3.0
487,76608,4.0
487,81776,2.0
488,84853,4.0
491,84955,5.0
492,77739,5.0
492,74514,4.0
492,72757,4.0
493,71037,2.0
494,83799,1.0
494,82653,5.0
496,79918,5.0
496,77226,4.0
496,84117,5.0
497,80109,5.0
498,74877,2.0
498,76430,5.0
498,70606,5.0
499,80395,1.0
500,71341,1.0
501,71243,4.0
501,76350,5.0
501,70558,4.0
502,84844,5.0
502,82395,5.0
502,77306,5.0
502,78337,2.0
503,83575,2.0
504,72906,4.0
505,79979,2.0
506,78028,3.0
508,73322,2.0
509,72261,3.0
509,75053,2.0
510,84885,5.0
511,74199,1.0
512,83324,2.0
512,72008,4.0
513,73926,5.0
514,71078,2.0
514,80034,2.0
514,73057,2.0
515,78175,5.0
515,72870,2.0
516,80095,4.0
517,84185,2.0
517,79012,1.0
517,76433,3.0
518,78770,1.0
518,82528,2.0
520,78303,3.0
522,76269,2.0
522,82439,1.0
523,79545,3.0
523,85858,2.0
524,74518,2.0
524,84148,2.0
524,74730,5.0
525,80468,5.0
525,74069,5.0
525,85119,5.0
526,73411,2.0
528,85059,5.0
529,71867,3.0
530,74566,3.0
530,74011,3.0
530,76708,3.0
531,82578,3.0
531,82171,5.0
533,76907,5.0
533,84683,2.0
534,80054,3.0
534,74083,1.0
534,73402,5.0
534,82234,1.0
534,76439,4.0
535,72049,1.0
535,81629,2.0
537,71306,3.0
537,77923,1.0
537,69761,4.0
538,84623,4.0
538,85336,2.0
538,72455,2.0
539,76077,5.0
539,77153,1.0
540,73967,5.0
540,70614,5.0
540,84919,3.0
541,71876,2.0
541,80688,5.0
543,83875,3.0
543,80115,4.0
543,77105,4.0
544,85421,2.0
544,80674,2.0
544,70350,2.0
545,77288,5.0
547,75632,4.0
547,83261,2.0
549,71618,1.0
549,85694,2.0
549,69932,3.0
550,84107,4.0
550,72145,5.0
550,85117,3.0
550,79816,4.0
551,78759,1.0
551,85850,5.0
551,83629,5.0
553,76177,3.0
554,69830,4.0
554,74421,5.0
554,69994,3.0
555,71501,5.0
555,70104,1.0
555,79810,5.0
556,72576,3.0
556,85412,2.0
556,82579,5.0
556,85173,5.0
556,83748,1.0
557,69673,5.0
557,74628,3.0
558,71347,1.0
560,73076,4.0
560,83933,4.0
560,81915,2.0
562,75658,5.0
562,85872,3.0
563,71608,1.0
563,77334,1.0
563,70019,2.0
564,71460,5.0
565,70243,5.0
566,84164,3.0
566,74052,5.0
567,82016,4.0
567,79960,5.0
568,74323,1.0
568,74827,4.0
569,78015,5.0
569,79976,5.0
570,82500,5.0
570,77763,4.0
570,69665,3.0
570,72443,1.0
571,72338,2.0
572,74241,5.0
572,83382,5.0
572,84280,5.0
573,77543,1.0
574,84349,5.0
575,79500,5.0
575,74177,1.0
576,70902,5.0
576,70584,3.0
577,72956,5.0
577,80298,4.0
578,78089,5.0
580,75261,2.0
580,70702,5.0
581,85783,2.0
581,72669,4.0
582,73756,3.0
582,77751,3.0
583,75695,1.0
583,82877,3.0
583,79920,2.0
585,81349,5.0
587,83681,3.0
587,70698,1.0
587,72492,5.0
588,79777,5.0
588,80776,5.0
589,74993,2.0
589,73582,3.0
589,75342,3.0
589,79850,1.0
590,81270,5.0
593,70943,1.0
593,71966,2.0
594,73537,3.0
594,79594,3.0
594,74491,1.0
595,70796,2.0
596,80227,4.0
596,71985,1.0
596,85223,4.0
596,75254,3.0
598,75258,5.0
598,80603,5.0
599,73221,4.0
599,72297,1.0
599,80353,4.0
600,73962,1.0
600,70389,3.0
600,79379,1.0
601,77749,4.0
601,85617,3.0
602,72249,5.0
602,85205,5.0
602,81441,1.0
602,77693,2.0
603,72002,5.0
605,69954,3.0
606,71776,1.0
606,77451,1.0
606,81165,5.0
606,80172,1.0
606,83699,3.0
607,72657,5.0
607,76695,5.0
608,80064,2.0
608,74470,4.0
608,70298,5.0
609,75152,3.0
609,74400,5.0
610,84006,5.0
610,79356,4.0
610,82061,1.0
610,72486,5.0
611,85223,2.0
612,84043,4.0
612,80546,5.0
613,83488,4.0
613,73372,5.0
613,85715,3.0
613,78939,3.0
614,78441,3.0
615,85705,5.0
616,76567,5.0
616,82222,5.0
617,76994,4.0
617,79343,3.0
617,78750,2.0
617,78331,3.0
617,79121,2.0
617,73853,1.0
618,71030,5.0
618,75958,5.0
618,72128,5.0
618,75679,4.0
618,71044,1.0
619,72946,5.0
619,76373,1.0
620,82261,5.0
621,74367,5.0
621,74594,5.0
624,74545,3.0
624,77399,2.0
625,80731,1.0
625,80945,4.0
625,75824,5.0
626,83938,3.0
626,70188,1.0
626,79739,3.0
627,83450,3.0
627,72479,3.0
627,79642,4.0
628,84426,5.0
629,78739,4.0
630,80346,5.0
630,72730,5.0
631,77552,2.0
631,80246,3.0
631,70671,1.0
633,74688,2.0
633,85267,1.0
634,77038,1.0
634,80777,4.0
634,73502,3.0
634,74397,5.0
634,78797,5.0
635,69728,3.0
635,71297,3.0
635,82711,3.0
636,71199,5.0
636,80346,4.0
636,75982,5.0
637,74474,2.0
637,70411,3.0
637,74073,3.0
637,78914,5.0
638,82997,5.0
639,81815,2.0
641,84168,5.0
641,77536,3.0
642,78178,4.0
644,78466,4.0
644,80515,5.0
644,74823,2.0
645,78842,5.0
645,72664,5.0
645,76050,4.0
645,85429,5.0
646,77694,3.0
646,81303,5.0
647,85402,5.0
647,77963,4.0
647,81110,2.0
647,72084,3.0
648,80553,5.0
648,85632,3.0
649,72752,1.0
650,84382,4.0
650,74575,5.0
651,85569,5.0
651,79411,5.0
651,75874,2.0
651,77044,2.0
652,78621,5.0
652,81690,3.0
654,72051,1.0
655,82858,5.0
655,72217,2.0
658,84177,3.0
659,78166,2.0
659,80446,3.0
659,79648,5.0
660,81110,1.0
660,77329,3.0
661,77276,5.0
661,76203,5.0
661,70256,5.0
663,76955,4.0
663,72979,1.0
663,81924,5.0
663,75764,3.0
664,72893,1.0
664,85000,4.0
664,74830,4.0
665,79049,2.0
665,85576,1.0
666,79768,3.0
667,73545,5.0
667,75292,2.0
667,85250,5.0
667,79417,4.0
667,77261,5.0
668,84290,4.0
668,77603,5.0
669,74468,3.0
669,71700,5.0
669,70333,5.0
669,79522,4.0
670,75477,5.0
671,77212,3.0
671,70862,1.0
671,81618,4.0
672,74198,3.0
672,70864,1.0
673,85055,1.0
674,73206,2.0
674,73282,2.0
674,74363,2.0
674,79596,5.0
674,83801,2.0
675,85825,4.0
675,79240,5.0
675,82656,5.0
676,70836,3.0
676,85039,2.0
676,72860,1.0
677,72752,3.0
677,72702,3.0
678,71960,5.0
678,72532,1.0
678,84974,5.0
679,71756,1.0
679,75441,3.0
679,75025,5.0
680,77573,5.0
680,72786,2.0
680,75083,5.0
681,71128,2.0
681,75705,5.0
682,73326,5.0
683,76817,1.0
683,70110,5.0
683,72724,5.0
685,77497,4.0
685,73209,5.0
686,71782,5.0
686,73738,1.0
687,80344,3.0
687,79022,4.0
687,71855,1.0
688,73288,3.0
690,85635,4.0
690,70140,2.0
691,85710,5.0
691,80119,1.0
691,76609,3.0
692,82083,3.0
692,76186,2.0
693,80671,1.0
693,70021,5.0
694,78385,2.0
694,79785,2.0
695,72229,5.0
696,74035,5.0
697,84243,4.0
697,74680,3.0
698,74870,2.0
699,83973,3.0
700,83421,3.0
700,72668,3.0
700,73692,5.0
700,75050,5.0
701,81598,5.0
701,69982,4.0
701,69826,1.0
704,73199,3.0
705,76197,2.0
705,84013,2.0
706,76883,1.0
706,72538,1.0
709,85171,3.0
709,77530,3.0
709,78903,3.0
711,84982,5.0
712,73159,5.0
712,80140,1.0
713,80713,3.0
714,75255,2.0
715,80426,4.0
715,69674,4.0
716,79706,5.0
717,70433,2.0
718,79909,5.0
719,83426,5.0
719,77332,5.0
719,73185,5.0
720,85367,4.0
720,79766,4.0
721,71246,3.0
721,75109,5.0
722,70693,1.0
723,74544,5.0
723,71928,3.0
723,84051,1.0
723,77763,1.0
724,70291,3.0
724,69706,5.0
725,72145,4.0
727,76745,4.0
727,75938,2.0
728,70520,2.0
729,80557,1.0
730,74077,5.0
730,72674,5.0
731,76704,5.0
731,78115,3.0
731,85162,2.0
731,80229,3.0
732,72990,3.0
732,69681,4.0
733,70565,5.0
734,70245,3.0
735,69957,4.0
735,76741,3.0
735,76861,2.0
736,73010,3.0
737,71788,4.0
737,76741,3.0
737,72013,3.0
738,74786,5.0
739,73758,3.0
740,83919,1.0
740,82424,3.0
741,84462,2.0
741,75552,1.0
742,72013,1.0
742,74355,5.0
743,80060,5.0
743,77528,5.0
743,84883,5.0
745,72550,4.0
746,76370,5.0
746,75787,3.0
747,78976,1.0
747,71163,3.0
747,79009,1.0
748,74325,4.0
749,73016,1.0
749,84050,1.0
750,75558,1.0
750,76403,5.0
750,82998,3.0
750,76805,1.0
751,82655,3.0
752,77653,5.0
752,85765,2.0
752,75768,1.0
753,74398,3.0
754,81687,4.0
754,79066,1.0
754,77350,1.0
755,77878,5.0
755,83469,2.0
755,76950,5.0
755,84135,1.0
755,78251,4.0
757,79170,5.0
757,80166,3.0
757,82124,5.0
757,69993,3.0
758,78281,4.0
759,74073,3.0
760,81733,4.0
762,70763,5.0
762,84966,5.0
762,71039,5.0
763,78430,5.0
763,75869,5.0
763,70718,4.0
764,70287,1.0
766,74991,5.0
766,80635,2.0
767,76360,5.0
767,71098,1.0
767,76499,3.0
768,81533,5.0
768,77783,5.0
768,73930,2.0
770,85452,3.0
770,75160,2.0
771,76445,1.0
771,75759,1.0
772,83437,2.0
772,81122,3.0
773,77323,5.0
774,78228,3.0
774,72344,1.0
775,70589,3.0
775,76069,5.0
775,71062,4.0
776,84559,4.0
776,76142,5.0
777,74150,5.0
777,80598,4.0
778,74486,4.0
778,80498,1.0
778,83187,5.0
778,73310,4.0
779,80097,5.0
779,73726,5.0
779,81678,2.0
779,77727,1.0
779,77079,2.0
780,82268,5.0
780,75308,3.0
781,80255,5.0
783,80648,2.0
783,71739,3.0
784,77580,5.0
785,80617,2.0
786,78002,2.0
786,79610,4.0
787,73151,5.0
788,75584,5.0
788,78869,1.0
789,83011,4.0
789,77625,2.0
789,76320,3.0
789,79978,2.0
790,76353,5.0
792,70189,2.0
792,73469,5.0
792,85612,5.0
792,81013,5.0
792,75532,5.0
793,77268,5.0
793,77030,1.0
794,84189,4.0
795,74595,5.0
795,74453,5.0
795,80253,3.0
796,84165,5.0
796,71039,3.0
796,82899,5.0
796,78828,5.0
796,69667,5.0
797,76456,4.0
797,71985,1.0
797,70635,4.0
798,80502,1.0
798,76231,2.0
798,72906,5.0
799,69617,5.0
800,77154,2.0
802,82860,5.0
802,75702,2.0
803,73572,2.0
804,75357,5.0
806,71983,3.0
808,72882,3.0
811,79970,3.0
813,80763,3.0
814,71738,2.0
814,76748,5.0
814,74585,3.0
814,84314,1.0
815,82119,2.0
816,72597,2.0
816,75040,1.0
817,84544,4.0
817,84219,1.0
818,84765,1.0
818,73703,2.0
818,75101,2.0
818,74246,1.0
819,79395,1.0
819,78975,5.0
820,82562,3.0
820,85794,2.0
820,78410,4.0
820,80481,2.0
821,71167,4.0
821,75780,1.0
821,82809,5.0
821,73246,4.0
822,78930,3.0
822,71604,3.0
822,77995,1.0
822,76984,4.0
822,73394,3.0
822,72819,3.0
823,72738,4.0
824,79976,5.0
824,69658,2.0
824,72088,5.0
825,72976,4.0
825,80398,2.0
825,74907,1.0
825,79692,4.0
826,77587,2.0
826,79033,2.0
