userId,itemId,rating
990,69994,1.0
1619,83023,5.0
5087,84348,4.0
7347,81476,3.0
1455,80682,2.0
5674,80421,4.0
3036,74196,3.0
7936,77566,5.0
2660,82904,2.0
5350,75268,4.0
7422,84871,5.0
6009,80189,1.0
2005,74835,4.0
3742,71481,3.0
4379,83162,5.0
4371,76397,3.0
3853,83118,3.0
3350,84643,2.0
742,72013,1.0
4988,73117,3.0
5314,71656,4.0
6361,76738,2.0
245,70925,4.0
1851,82800,5.0
7690,80482,3.0
7748,79357,1.0
1929,79217,2.0
2490,69698,1.0
5636,79261,5.0
5658,76736,5.0
4053,80912,1.0
3472,75306,5.0
3011,71728,2.0
2017,74884,5.0
197,69866,3.0
6546,76955,5.0
2578,74961,4.0
7722,77193,2.0
8053,76717,3.0
5251,73884,1.0
1854,76442,3.0
1295,76885,2.0
49,70902,1.0
4302,70380,1.0
5800,72786,2.0
226,72192,2.0
7952,79766,4.0
4210,82513,5.0
7604,84082,5.0
7439,75831,1.0
5414,76184,1.0
2161,70710,4.0
7210,82363,2.0
7716,70605,1.0
1861,74021,5.0
6325,84157,3.0
6895,70546,2.0
1569,71391,5.0
166,74365,3.0
8374,69873,5.0
4490,81694,2.0
907,72629,1.0
5227,71141,3.0
2506,80120,3.0
5123,72021,3.0
433,73610,3.0
8277,75142,1.0
6709,80498,3.0
4560,74766,2.0
5732,78442,5.0
7419,82449,4.0
382,77481,2.0
576,70902,5.0
20,69642,4.0
3690,85710,1.0
7521,73564,5.0
3175,74965,3.0
5397,79337,5.0
2852,69641,1.0
4241,82816,4.0
3173,84460,5.0
1855,85739,4.0
5911,73061,1.0
2682,78482,2.0
7173,85163,3.0
4792,74476,5.0
3031,70213,3.0
5496,69833,5.0
2845,69659,3.0
1479,70713,3.0
184,75473,2.0
5779,70055,5.0
6627,74822,1.0
3164,84921,2.0
5976,80620,5.0
8470,75904,1.0
522,76269,2.0
3506,76817,5.0
8365,82834,3.0
2286,75759,1.0
1895,71429,2.0
7924,77238,2.0
7346,74635,5.0
3554,84419,5.0
367,77169,5.0
1446,85543,3.0
5352,69852,5.0
899,82909,5.0
8538,74672,1.0
1368,71371,3.0
2509,73515,4.0
5032,74571,5.0
8283,75062,2.0
8253,81594,2.0
1855,84158,5.0
5145,70742,3.0
5646,74155,5.0
2713,85128,5.0
4729,73855,1.0
1077,81810,2.0
1368,82576,3.0
1479,85184,3.0
3446,72186,3.0
2143,78590,5.0
8122,74878,2.0
7592,84259,3.0
5539,72009,4.0
1059,83615,5.0
1741,78292,1.0
7174,85510,3.0
2684,74956,1.0
8180,78140,1.0
4035,74354,5.0
5907,81791,5.0
3273,75999,1.0
6189,82034,1.0
5572,84637,1.0
6409,70690,5.0
5285,78825,1.0
1081,75449,3.0
1765,71636,5.0
718,79909,5.0
7899,70511,3.0
3377,74272,3.0
5856,83278,5.0
8350,83489,1.0
4787,84164,4.0
856,73994,3.0
924,82694,1.0
1364,84969,5.0
5497,72537,2.0
6227,84852,4.0
5747,84821,5.0
7912,79010,2.0
3454,80574,3.0
2169,77982,4.0
130,78742,3.0
5966,73407,5.0
5733,71261,3.0
5094,74489,1.0
2550,81043,1.0
1143,84669,4.0
381,79405,4.0
3392,77230,4.0
3257,79312,1.0
7917,76996,5.0
6447,76364,2.0
8,84012,4.0
795,74453,5.0
6852,72012,2.0
6446,79417,5.0
4657,77595,2.0
5039,78495,4.0
1360,79944,1.0
3344,78011,5.0
6024,82837,2.0
3637,74361,1.0
6561,69771,5.0
2482,76229,5.0
3317,70195,1.0
602,81441,1.0
5678,76075,2.0
6215,78395,2.0
619,76373,1.0
4309,80590,3.0
4921,79065,1.0
1984,78614,5.0
2796,77338,4.0
2222,79092,3.0
4290,77486,3.0
2528,78429,2.0
2309,84845,1.0
7145,77906,3.0
923,69725,2.0
4199,72121,4.0
851,81207,5.0
7678,73189,5.0
5621,80087,3.0
388,83350,1.0
7337,82610,3.0
6016,72114,2.0
7077,84829,5.0
22,74309,3.0
49,80115,3.0
7775,73064,4.0
1132,72644,3.0
4506,76021,3.0
2946,79105,2.0
2764,73680,4.0
7930,72578,5.0
4167,73882,2.0
2553,74611,1.0
3903,82329,2.0
4367,84093,5.0
3923,72580,3.0
2962,73858,1.0
3392,71319,5.0
7609,84537,5.0
3104,79137,5.0
2498,76293,5.0
6664,70258,4.0
8587,73765,2.0
4679,85362,3.0
3346,79625,5.0
4101,83534,5.0
4267,75093,1.0
6148,81872,1.0
2176,76138,5.0
4683,73107,5.0
5694,85534,3.0
1498,73500,5.0
5669,73574,3.0
3653,78291,5.0
6151,74745,4.0
4394,85435,5.0
8496,75374,3.0
8375,69654,3.0
5822,78883,4.0
6150,83483,2.0
2353,78882,4.0
3168,73314,5.0
6259,74140,1.0
4265,83795,5.0
4769,80134,5.0
7666,79131,5.0
476,82090,5.0
1562,75214,3.0
1709,69883,2.0
6087,74650,1.0
3347,77786,4.0
1418,82939,2.0
7054,80382,2.0
1140,79760,1.0
6765,82233,3.0
3609,80156,3.0
860,73217,3.0
6019,75848,3.0
3602,82322,1.0
4768,78304,3.0
8425,74796,4.0
4213,71695,5.0
2646,84815,1.0
2602,75090,2.0
8210,84345,2.0
2067,75951,2.0
866,77876,2.0
5164,84956,1.0
3249,82410,1.0
4647,77704,5.0
3613,80748,3.0
8282,78394,3.0
2776,83976,4.0
7982,70018,5.0
6942,72462,1.0
7385,85596,1.0
2712,71887,5.0
1147,84049,3.0
5187,83426,5.0
7474,78635,5.0
5560,85454,3.0
4881,76039,2.0
3427,70136,1.0
8158,82075,2.0
3358,75906,3.0
6471,83298,5.0
6966,75682,2.0
4680,80857,4.0
5958,71439,2.0
5789,84544,2.0
1848,81416,5.0
4732,77073,3.0
5438,85381,5.0
2695,77346,5.0
7580,78748,1.0
104,76728,5.0
7171,70540,3.0
4242,78582,2.0
5484,77203,1.0
4136,74646,4.0
3655,75632,1.0
7120,80341,5.0
5602,70894,5.0
7897,76872,3.0
2006,85878,1.0
6239,70820,3.0
3863,84578,2.0
6646,73189,5.0
1812,69914,1.0
1838,78374,3.0
5999,73045,2.0
1968,82724,4.0
861,78235,5.0
4591,79938,3.0
5338,72265,2.0
5876,71541,3.0
2,83859,2.0
3457,82980,4.0
8199,79477,2.0
1725,81216,5.0
7551,82709,5.0
8314,84387,4.0
171,69781,3.0
8406,78092,3.0
7907,73957,4.0
3200,81646,1.0
6095,80079,5.0
2994,84870,3.0
4977,77833,5.0
2345,74621,1.0
147,76115,1.0
4770,79946,3.0
855,73904,2.0
7079,84266,2.0
3747,78976,3.0
6286,76406,1.0
4422,81653,4.0
8077,79651,3.0
1139,84664,5.0
4577,82737,5.0
4181,71590,3.0
1061,75027,5.0
3681,75551,4.0
850,81388,2.0
3895,72945,5.0
2900,81779,1.0
7691,76788,1.0
5065,70507,4.0
2445,81509,1.0
288,72987,5.0
7778,77059,3.0
3866,81275,2.0
8018,77534,3.0
4802,84179,3.0
1062,80800,1.0
1724,71399,5.0
2006,74837,5.0
2477,74083,3.0
7097,82430,1.0
5634,75028,2.0
6195,71939,4.0
5739,79964,1.0
6997,72228,3.0
3129,77154,3.0
2223,75308,4.0
6048,76982,3.0
7736,77408,5.0
2149,75018,3.0
7235,80049,1.0
4918,71521,3.0
4170,70591,1.0
6146,82073,5.0
7655,79352,5.0
1460,75464,3.0
4097,76584,3.0
4052,74639,1.0
1414,70209,1.0
6097,72385,5.0
1730,81281,1.0
7111,79296,5.0
3821,78968,3.0
5297,71732,2.0
2716,74048,3.0
4572,72872,1.0
6516,84968,3.0
1094,72825,5.0
686,73738,1.0
7794,73614,1.0
1670,70714,4.0
5683,71897,2.0
5168,79534,1.0
2695,78412,1.0
4305,73451,3.0
6454,70712,3.0
680,77573,5.0
3375,69997,1.0
2082,76104,3.0
3166,79263,5.0
7059,75521,5.0
5858,73877,4.0
5256,74686,5.0
1024,76665,1.0
7220,73109,5.0
3505,72999,3.0
7183,84735,1.0
4334,78013,5.0
1928,78741,5.0
892,83585,5.0
1561,82568,1.0
2686,70819,5.0
5334,80230,1.0
216,78907,5.0
7538,75398,1.0
2009,76527,2.0
2777,75385,2.0
2412,84494,5.0
4120,74903,3.0
3947,71166,1.0
7542,76310,5.0
5596,76874,3.0
8488,72939,5.0
8199,70271,5.0
2130,79947,3.0
5037,82635,3.0
4653,70890,5.0
2408,71160,1.0
674,74363,2.0
4848,72775,5.0
6759,79055,3.0
5266,80127,1.0
6359,83569,5.0
4608,82918,5.0
1905,85135,2.0
7091,77844,1.0
7083,77493,1.0
3951,76550,5.0
7466,72547,3.0
5091,81099,5.0
3621,71483,4.0
3195,81983,2.0
2118,79852,5.0
4994,73295,5.0
2549,71057,2.0
8346,84375,2.0
3290,77795,2.0
958,85319,2.0
4150,76176,2.0
6627,70425,5.0
6383,72559,1.0
4119,70767,5.0
3482,81487,2.0
6792,78324,1.0
7825,72568,3.0
3974,84698,5.0
5963,84988,3.0
1773,82871,5.0
8410,73871,1.0
2463,78244,3.0
5808,80378,2.0
114,77759,3.0
8216,71431,2.0
6405,74500,1.0
5960,76641,4.0
3405,76360,2.0
5844,72134,5.0
5528,80004,4.0
2218,71492,5.0
6886,71412,4.0
1097,85482,1.0
2369,72788,5.0
4469,81884,2.0
2110,80911,5.0
3339,80086,5.0
529,71867,3.0
3743,77420,2.0
2278,69651,3.0
5172,73024,5.0
2713,76035,3.0
6254,80334,5.0
4549,70433,2.0
3150,80734,4.0
6422,70836,5.0
788,75584,5.0
5170,85701,2.0
1355,80482,5.0
1114,72402,5.0
8214,76459,2.0
3056,82616,3.0
2721,74071,5.0
3848,82606,5.0
3136,83158,4.0
2559,76128,3.0
4857,75388,1.0
42,72091,5.0
7039,75957,5.0
2744,79614,1.0
8498,83311,2.0
1290,75303,3.0
5543,69834,1.0
450,80713,5.0
5900,72204,3.0
3601,82883,3.0
5637,80588,2.0
1180,72534,3.0
6980,82599,1.0
4194,74116,3.0
5914,79220,5.0
1388,76034,1.0
5025,71019,3.0
242,81157,5.0
3902,69997,3.0
8554,85390,2.0
6340,76019,3.0
4231,78693,3.0
5262,69844,1.0
5712,76538,1.0
4484,76331,5.0
1790,83117,4.0
6783,76937,1.0
1549,70829,1.0
5726,77489,4.0
789,77625,2.0
7644,77928,1.0
1966,78324,3.0
6468,79408,5.0
6225,71496,1.0
225,70514,3.0
8121,72046,2.0
2847,84717,5.0
4214,74669,3.0
6295,78252,4.0
8244,75099,2.0
2062,70880,3.0
325,79287,5.0
4892,78314,5.0
3510,79578,3.0
4217,71018,3.0
5921,74226,5.0
875,72596,4.0
6256,73230,2.0
4287,72497,4.0
1691,74460,2.0
8520,80129,5.0
5942,82922,2.0
5720,72310,4.0
7302,74123,1.0
2739,71308,3.0
2528,72005,1.0
4700,83934,4.0
1253,84069,2.0
8559,75295,3.0
5217,84825,2.0
4356,85027,5.0
2005,70860,3.0
1480,77137,1.0
214,82445,2.0
6838,71046,1.0
3377,83710,2.0
7494,82872,5.0
3870,75221,1.0
577,72956,5.0
1118,71589,4.0
8006,79283,2.0
7613,76929,1.0
2339,80523,1.0
3579,74697,4.0
1333,77523,5.0
2585,83528,3.0
5254,74669,5.0
7689,78959,3.0
1226,80800,1.0
6830,83070,5.0
7537,79124,5.0
1819,83823,5.0
8058,84167,1.0
3171,80053,3.0
6068,85095,1.0
3096,82293,4.0
5532,83748,5.0
815,82119,2.0
7661,70755,2.0
207,74562,4.0
7898,80347,2.0
2851,80614,1.0
4632,76715,3.0
81,78274,4.0
2105,84988,3.0
4434,73789,3.0
1478,83106,5.0
4898,80717,5.0
4492,72494,5.0
4649,73401,5.0
651,77044,2.0
6243,74093,2.0
2324,73183,5.0
3829,81543,3.0
3072,81482,3.0
6940,79516,3.0
5009,74566,5.0
3861,77445,5.0
1250,71907,5.0
6951,73968,4.0
2478,84764,2.0
6357,69870,3.0
7754,79196,2.0
7322,70123,5.0
1413,81740,4.0
3848,80023,5.0
145,85608,3.0
776,76142,5.0
7704,72030,3.0
337,74707,5.0
5017,73497,3.0
5217,75709,3.0
3845,76472,2.0
3257,81634,5.0
4393,82668,4.0
6233,85505,5.0
2378,75341,1.0
4692,82125,5.0
4040,80957,3.0
4032,75066,1.0
2687,85395,1.0
5473,70813,1.0
7182,84563,2.0
6773,72347,4.0
3265,71743,1.0
1915,74492,4.0
1793,73661,4.0
5897,74674,5.0
6966,82982,5.0
8253,84356,3.0
5369,71258,2.0
1380,79671,4.0
3437,74669,5.0
1806,81941,4.0
3750,80329,2.0
49,79934,3.0
3481,76266,4.0
1670,85433,3.0
2373,73103,2.0
3523,76984,3.0
8033,83787,1.0
4423,80500,2.0
1280,71164,5.0
7336,81773,2.0
558,71347,1.0
6551,74720,5.0
5465,84554,3.0
1799,70064,2.0
5070,77922,1.0
2542,71938,4.0
5351,71717,4.0
6192,79527,2.0
2740,75813,3.0
2834,77719,5.0
6234,80565,5.0
7109,82998,4.0
560,83933,4.0
329,79509,3.0
2927,82924,4.0
5303,84570,4.0
3637,74593,3.0
4603,81095,5.0
3007,71078,5.0
1482,77896,5.0
1037,75292,1.0
7413,78358,1.0
4422,73505,5.0
7616,78186,1.0
3847,80130,1.0
6668,85255,3.0
2731,85781,3.0
2308,79281,3.0
4210,78897,5.0
8209,70668,4.0
3046,73177,2.0
7436,70182,1.0
5605,77321,5.0
3054,85372,3.0
1194,83946,5.0
3155,75276,2.0
502,84844,5.0
3826,73299,2.0
4934,78886,3.0
1615,71130,5.0
5703,70642,4.0
997,70687,3.0
3193,83800,1.0
7917,70206,3.0
1088,81675,2.0
2772,82138,3.0
501,71243,4.0
5168,83569,1.0
4810,80418,4.0
429,75138,3.0
1421,82892,5.0
665,79049,2.0
4070,75628,5.0
7898,82648,5.0
4382,76289,5.0
4120,72901,5.0
5994,71879,1.0
4065,85424,2.0
1645,85608,5.0
6907,79133,2.0
339,79979,3.0
6673,70549,5.0
3236,77627,4.0
4836,77569,3.0
6187,85153,3.0
5508,74145,2.0
2025,79002,1.0
2981,73034,5.0
7784,85110,5.0
3891,71210,5.0
681,75705,5.0
5988,81197,4.0
5036,85553,3.0
5644,82941,4.0
3075,74369,3.0
6933,76353,5.0
6057,75896,1.0
1057,76185,4.0
6457,79166,2.0
7444,81791,3.0
1959,69655,2.0
5201,74696,5.0
7425,76904,2.0
2681,81996,5.0
1351,74062,2.0
5630,79869,5.0
3988,76251,1.0
3731,77318,5.0
2682,71187,5.0
4952,85560,5.0
5101,70310,5.0
2450,74916,4.0
6372,71653,5.0
5980,70631,2.0
4630,71960,5.0
4687,84851,1.0
8272,78938,5.0
8538,85646,3.0
453,71324,2.0
4671,83698,1.0
4459,84288,4.0
8373,70384,3.0
2633,85800,5.0
5285,75722,2.0
4709,73722,5.0
8360,80067,2.0
7251,74541,1.0
1741,73667,5.0
5072,70740,4.0
6718,84664,3.0
5443,78027,1.0
3434,76705,4.0
7421,85706,4.0
767,76499,3.0
1538,72025,3.0
363,75915,5.0
6529,71117,3.0
3835,79578,3.0
2798,78456,1.0
1157,75992,2.0
2439,80123,3.0
4610,75589,2.0
319,77953,5.0
5933,84109,5.0
6499,78927,5.0
2117,76723,4.0
1702,74461,5.0
147,70738,1.0
7931,79236,1.0
7557,72985,2.0
7139,83807,1.0
534,82234,1.0
6062,75393,5.0
1172,80198,1.0
4863,76817,5.0
7271,80105,2.0
7296,85210,2.0
6523,77698,5.0
6835,78041,1.0
645,76050,4.0
7518,85619,5.0
6967,80766,5.0
8089,73502,3.0
217,76634,2.0
6984,84774,5.0
7546,74354,2.0
1250,73883,1.0
7706,85614,4.0
1174,84241,5.0
1856,81012,4.0
7041,74261,3.0
4069,70675,5.0
1481,79055,3.0
4166,85081,3.0
7903,79695,4.0
3820,79187,5.0
5613,74916,2.0
8130,72654,4.0
7260,75902,2.0
4126,85764,5.0
3991,79275,5.0
7051,84373,3.0
5563,80430,4.0
2353,78899,1.0
2288,84484,5.0
1539,70815,5.0
2003,84089,1.0
2531,84673,3.0
3715,74485,4.0
1775,70303,2.0
4087,76750,3.0
3791,70332,5.0
3031,71619,1.0
2121,78650,2.0
8420,81679,5.0
374,74603,5.0
1655,80321,5.0
8266,74879,3.0
1443,73541,5.0
2513,85041,3.0
4996,77491,1.0
1518,75475,3.0
3035,78182,3.0
3979,77078,3.0
5809,83052,5.0
1467,81823,5.0
6929,80988,5.0
1311,75392,3.0
6471,79026,5.0
5620,83089,4.0
4387,80747,3.0
3239,84117,5.0
1295,74379,1.0
1773,84315,1.0
1015,70582,2.0
5464,83564,5.0
5739,83882,1.0
6788,78956,1.0
5558,72753,4.0
5039,82389,1.0
7924,80826,5.0
3871,78201,4.0
5665,81988,3.0
5822,71747,1.0
2244,83514,5.0
7850,72966,3.0
6482,79393,5.0
6860,75565,5.0
7638,79830,1.0
1625,71522,1.0
2752,84517,1.0
1249,73274,5.0
1088,72532,4.0
7510,78549,3.0
3998,82545,3.0
3712,82345,2.0
6857,79993,3.0
2361,76029,1.0
3001,84027,3.0
474,81989,1.0
1361,80285,3.0
2201,76493,5.0
1012,74455,1.0
5106,70223,1.0
6847,83905,4.0
6126,70272,5.0
7849,77428,1.0
3050,77096,2.0
307,75965,2.0
5110,74355,4.0
6984,75189,4.0
5263,82264,1.0
4652,74674,4.0
7299,73351,5.0
834,75826,5.0
1954,79442,2.0
5281,72426,5.0
5345,74347,5.0
6439,81009,4.0
5191,85006,5.0
1614,77994,1.0
5903,82357,5.0
3191,78063,5.0
2971,81309,4.0
4948,76178,2.0
222,70676,1.0
3559,80290,1.0
3596,71503,2.0
2455,74655,3.0
7397,74455,5.0
2627,71817,1.0
4066,76219,3.0
825,79692,4.0
6483,70434,5.0
4627,79180,5.0
3317,76602,4.0
4312,71172,2.0
2704,75015,3.0
739,73758,3.0
6324,84734,3.0
461,83919,1.0
3215,74521,3.0
3823,81665,4.0
2981,75435,3.0
2896,79133,3.0
5551,81699,5.0
721,75109,5.0
6757,79368,3.0
7118,83410,3.0
4788,78192,5.0
7073,79962,3.0
1531,77363,1.0
4783,79960,4.0
2304,85184,5.0
3114,70868,5.0
3539,82904,2.0
105,74193,2.0
2971,78835,3.0
5752,70609,5.0
4396,82968,1.0
1552,74216,4.0
2759,76788,2.0
1644,84339,4.0
4091,77094,4.0
1272,72758,5.0
2416,79138,2.0
6134,82194,3.0
7305,72110,2.0
41,82708,2.0
6452,72652,5.0
822,72819,3.0
7067,78332,5.0
5607,76846,3.0
1795,77950,3.0
811,79970,3.0
7030,69870,3.0
4793,70231,3.0
3959,74667,3.0
3034,82282,2.0
749,73016,1.0
4733,84962,1.0
601,85617,3.0
6179,71664,5.0
19,85191,5.0
5898,79735,5.0
3448,73183,5.0
3075,78096,1.0
3276,79932,5.0
7166,75633,1.0
3927,70120,5.0
4543,79003,5.0
153,73158,2.0
555,79810,5.0
7147,70860,3.0
1057,78890,5.0
69,85058,4.0
5872,75839,2.0
6362,75443,1.0
6301,85399,5.0
5477,73874,1.0
8515,71458,1.0
7986,83636,2.0
857,83676,2.0
1436,75895,5.0
378,71832,3.0
2466,78535,2.0
2126,70571,2.0
7010,82577,1.0
1898,70883,5.0
3185,80073,3.0
3879,70200,1.0
6262,83261,4.0
2547,70477,1.0
1027,70424,3.0
2484,74975,2.0
7272,84791,1.0
1160,72714,2.0
5787,74686,4.0
1453,78520,5.0
6279,81992,2.0
194,85154,2.0
2202,85266,3.0
2005,77825,2.0
3788,80242,3.0
2113,84347,2.0
2324,74418,4.0
6558,85877,5.0
4518,73675,2.0
4907,77855,3.0
6067,70238,3.0
5802,70135,3.0
4075,70001,2.0
4498,82062,3.0
1529,80713,5.0
6056,77615,2.0
5116,70529,2.0
4041,78045,5.0
6054,81794,5.0
7226,73103,3.0
4784,70603,2.0
2523,75276,5.0
6033,75233,3.0
8087,84473,1.0
6689,71553,3.0
4013,79748,1.0
2680,83295,3.0
2131,75539,2.0
6030,70919,5.0
2436,73056,3.0
1602,71519,1.0
2440,75719,4.0
7691,83451,2.0
2621,80433,1.0
7299,76410,2.0
1706,73585,2.0
2238,73422,3.0
8257,72877,1.0
1172,72840,1.0
461,85512,3.0
2019,69855,2.0
8490,82689,3.0
50,85224,1.0
4792,85067,2.0
7218,75006,4.0
4478,75484,5.0
8482,82078,2.0
5572,69727,1.0
5692,84985,1.0
6340,70044,3.0
4598,70633,3.0
3166,85127,3.0
4599,74896,4.0
4226,80929,3.0
3728,71000,5.0
3265,74829,4.0
4066,81619,1.0
4491,81223,4.0
618,71044,1.0
4005,83131,1.0
6002,80793,5.0
6290,74024,3.0
4819,84772,3.0
6231,70734,5.0
4432,85442,2.0
1832,72300,5.0
7488,85493,5.0
2988,81784,5.0
6961,85105,3.0
2546,82110,2.0
5782,77463,5.0
3324,80676,4.0
1931,81927,4.0
1271,83642,2.0
6541,81736,5.0
5798,80954,5.0
5873,84146,2.0
7370,72781,3.0
1297,74017,2.0
7471,75231,5.0
5301,72139,3.0
182,71026,2.0
7854,75808,5.0
8209,76167,3.0
781,80255,5.0
2493,82692,3.0
4674,85640,1.0
5327,79580,2.0
5831,73991,5.0
7422,76693,3.0
7288,83928,5.0
1256,81973,3.0
6276,81115,2.0
4848,77240,2.0
5232,75914,1.0
6073,78013,4.0
2646,76727,1.0
2875,73647,1.0
2813,81222,2.0
2067,79546,2.0
728,70520,2.0
4181,75296,2.0
2643,72203,3.0
534,76439,4.0
2362,71709,1.0
1742,85655,1.0
3816,77597,2.0
1550,80980,5.0
694,78385,2.0
1444,77095,1.0
7457,79151,5.0
6667,75956,5.0
596,75254,3.0
5638,80765,5.0
130,85761,3.0
7385,77698,3.0
3289,75357,2.0
7045,80975,5.0
2982,74223,2.0
4173,72358,2.0
4770,85374,2.0
81,76535,2.0
826,79033,2.0
6087,79988,3.0
5264,71398,2.0
7559,78349,3.0
4921,74224,5.0
1363,70409,5.0
7142,78345,3.0
3480,79767,1.0
6662,72667,5.0
2528,82465,1.0
2863,83122,5.0
1658,75090,3.0
6363,78997,5.0
1829,81444,4.0
1468,70254,5.0
7788,78631,5.0
5839,85310,1.0
1475,73282,1.0
3441,85852,3.0
3098,76387,3.0
8199,84221,3.0
8283,78326,4.0
351,83932,5.0
8528,78700,4.0
6380,73593,5.0
2570,84772,5.0
4555,75977,1.0
2835,80628,5.0
8124,84674,5.0
3948,76693,3.0
5476,80853,4.0
2162,85259,1.0
3337,81662,5.0
4987,75282,5.0
2067,69950,3.0
3254,78973,3.0
5532,84327,2.0
3277,77698,4.0
4036,70946,5.0
8538,69802,3.0
8551,78369,3.0
7990,85560,1.0
4719,77588,1.0
6891,76722,3.0
7742,69688,5.0
2502,74922,3.0
2014,72503,1.0
5281,72736,1.0
3309,76699,5.0
7424,78682,3.0
6620,71770,3.0
237,85434,5.0
270,71436,4.0
4834,70207,4.0
5262,84412,3.0
1176,80147,3.0
6087,83449,2.0
2919,84159,5.0
945,70371,3.0
2021,77300,3.0
3293,75734,5.0
6259,82633,4.0
8049,74507,5.0
5609,79124,1.0
6731,82414,2.0
5652,80977,5.0
2376,84652,2.0
1157,73412,1.0
1080,80195,5.0
5601,81099,4.0
4316,82794,3.0
1182,84894,5.0
1868,69809,1.0
2005,73540,1.0
8454,80646,3.0
4342,79559,2.0
7801,82957,4.0
637,79713,1.0
209,83441,5.0
3420,84262,3.0
1158,71862,4.0
2722,81979,5.0
1947,75511,3.0
4633,82098,3.0
4508,85818,5.0
5271,74710,1.0
3251,85112,1.0
4246,85516,5.0
5781,71023,3.0
4036,79452,3.0
1634,76797,5.0
2705,78494,3.0
4985,72145,5.0
2915,71324,5.0
3610,80876,4.0
396,80362,5.0
8428,85839,3.0
5894,83638,4.0
8388,79284,3.0
260,74978,3.0
2859,77917,5.0
5887,80516,1.0
7269,75189,1.0
7951,80885,5.0
6671,79958,5.0
5758,70481,5.0
7800,79298,3.0
578,78089,5.0
3513,83099,2.0
2041,78494,1.0
2591,76053,3.0
1982,72236,2.0
8494,72916,3.0
4982,79180,1.0
3203,84168,3.0
1986,70493,1.0
8010,76944,2.0
4278,79129,4.0
2213,74019,1.0
4628,82515,5.0
14,77702,5.0
3538,78438,5.0
6244,79008,2.0
758,78281,4.0
1985,73582,2.0
4170,84792,5.0
5032,78507,2.0
3043,77282,2.0
1802,80482,3.0
7372,76312,1.0
7854,84138,2.0
2228,79877,5.0
4141,82732,3.0
3749,83114,5.0
2658,69854,5.0
3543,75594,5.0
6710,76686,2.0
3131,73777,2.0
3529,75275,1.0
3342,83423,3.0
3508,79662,2.0
6259,73837,2.0
4335,80473,2.0
133,71249,1.0
5055,83096,5.0
6326,84269,3.0
7805,83051,3.0
4793,73757,5.0
1849,84988,4.0
5867,85698,5.0
1415,77610,2.0
