userId,itemId,actual_rating,mf_predicted_rating
1,100507,0.0,3.4
1,100611,0.0,2.3
1,103027,0.0,1.9
1,103372,0.0,3.6
1,104337,0.0,0.9
1,105197,0.0,3.7
1,105954,0.0,3.8
1,106002,0.0,3.5
1,106918,0.0,4.0
1,109633,0.0,3.2
1,110591,0.0,3.0
1,111617,0.0,4.1
1,112334,0.0,2.8
1,112580,0.0,2.6
1,112727,0.0,2.0
1,113350,0.0,1.0
1,113416,0.0,1.0
1,114265,0.0,-0.0
1,114678,0.0,3.6
1,116413,0.0,2.1
1,117364,0.0,2.6
1,118354,0.0,2.1
1,120807,0.0,2.6
1,122890,0.0,3.3
1,122898,0.0,2.6
1,122922,0.0,3.7
1,123545,0.0,2.0
1,124851,0.0,-0.0
1,126430,0.0,2.9
1,128512,0.0,2.1
1,128914,0.0,3.2
1,129937,0.0,2.2
1,130842,0.0,2.4
1,131023,0.0,2.9
1,135133,0.0,3.5
1,135885,0.0,2.0
1,139717,0.0,0.3
1,140038,0.0,2.9
1,141544,0.0,3.0
1,141994,0.0,0.3
1,142424,0.0,1.4
1,145283,0.0,2.2
1,148424,0.0,3.2
1,148709,0.0,1.4
1,149011,0.0,2.4
1,152077,0.0,3.8
1,152081,0.0,4.0
1,155774,0.0,2.3
1,157432,0.0,0.7
1,157865,0.0,1.0
1,160422,0.0,1.8
1,161830,0.0,0.7
1,162350,0.0,3.3
1,162478,0.0,3.7
1,173235,0.0,2.7
1,174551,0.0,3.2
1,177593,0.0,5.1
1,181413,0.0,2.7
1,193573,0.0,2.4
3,11,0.0,0.3
3,43,0.0,0.3
3,85,0.0,0.3
3,89,0.0,0.3
3,104,0.0,0.3
3,105,0.0,0.3
3,107,0.0,0.3
3,108,0.0,0.2
3,162,0.0,0.3
3,172,0.0,0.2
3,201,0.0,0.2
3,283,0.0,0.3
3,290,0.0,0.3
3,307,0.0,0.4
3,346,0.0,0.3
3,357,0.0,0.3
3,363,0.0,0.3
3,372,0.0,0.3
3,393,0.0,0.2
3,416,0.0,0.2
3,522,0.0,0.3
3,680,0.0,0.3
3,694,0.0,0.3
3,848,0.0,0.3
3,932,0.0,0.3
3,1006,0.0,0.3
3,1024,0.0,0.3
3,1032,0.0,0.3
3,1037,0.0,0.3
3,1040,0.0,0.2
3,1259,0.0,0.3
3,1261,0.0,0.4
3,1266,0.0,0.3
3,1271,0.0,0.3
3,1388,0.0,0.2
3,1391,0.0,0.3
3,1396,0.0,0.3
3,1398,0.0,0.1
3,1415,0.0,0.2
3,1440,0.0,0.1
3,1496,0.0,0.2
3,1502,0.0,0.2
3,1518,0.0,0.3
3,1564,0.0,0.3
3,1572,0.0,0.2
3,1580,0.0,0.3
3,1655,0.0,0.2
3,1665,0.0,0.3
3,1762,0.0,0.2
3,1769,0.0,0.3
3,1955,0.0,0.3
3,1964,0.0,0.3
3,2007,0.0,0.3
3,2013,0.0,0.3
3,2023,0.0,0.3
3,2042,0.0,0.2
3,2046,0.0,0.3
3,2114,0.0,0.3
3,2135,0.0,0.4
3,2137,0.0,0.3
3,2160,0.0,0.4
3,2171,0.0,0.3
3,2203,0.0,0.4
3,2248,0.0,0.3
3,2269,0.0,0.3
3,2310,0.0,0.3
3,2327,0.0,0.3
3,2366,0.0,0.3
3,2381,0.0,0.2
3,2389,0.0,0.2
3,2417,0.0,0.1
3,2511,0.0,0.4
3,2514,0.0,0.2
3,2540,0.0,0.2
3,2550,0.0,0.3
3,2568,0.0,0.3
3,2606,0.0,0.2
3,2609,0.0,0.2
3,2804,0.0,0.3
3,2810,0.0,0.4
3,2819,0.0,0.3
3,2829,0.0,0.2
3,2863,0.0,0.3
3,2924,0.0,0.4
3,2966,0.0,0.4
3,2989,0.0,0.3
3,3016,0.0,0.3
3,3095,0.0,0.4
3,3102,0.0,0.3
3,3106,0.0,0.0
3,3130,0.0,0.2
3,3169,0.0,0.3
3,3217,0.0,0.3
3,3271,0.0,0.3
3,3301,0.0,0.3
3,3308,0.0,0.3
3,3326,0.0,0.2
3,3363,0.0,0.3
3,3378,0.0,0.2
3,3442,0.0,0.1
3,3455,0.0,0.1
3,3499,0.0,0.3
3,3513,0.0,0.3
3,3529,0.0,0.3
3,3586,0.0,0.2
3,3592,0.0,0.2
3,3599,0.0,0.3
3,3604,0.0,0.0
3,3686,0.0,0.3
3,3709,0.0,0.1
3,3792,0.0,0.3
3,3843,0.0,0.2
3,3932,0.0,0.3
3,4012,0.0,0.2
3,4018,0.0,0.3
3,4040,0.0,0.2
3,4055,0.0,0.2
3,4077,0.0,0.3
3,4081,0.0,0.1
3,4142,0.0,0.3
3,4154,0.0,0.3
3,4202,0.0,0.2
3,4217,0.0,0.3
3,4235,0.0,0.3
3,4238,0.0,0.3
3,4251,0.0,0.1
3,4292,0.0,0.3
3,4439,0.0,0.3
3,4441,0.0,0.3
3,4487,0.0,0.3
3,4541,0.0,0.2
3,4545,0.0,0.3
3,4621,0.0,0.2
3,4622,0.0,0.2
3,4641,0.0,0.3
3,4719,0.0,0.3
3,4722,0.0,0.2
3,4728,0.0,0.2
3,4785,0.0,0.2
3,4821,0.0,0.3
3,4822,0.0,0.2
3,5109,0.0,-0.0
3,5267,0.0,0.3
3,5292,0.0,0.3
3,5424,0.0,0.2
3,5451,0.0,0.3
3,5460,0.0,0.3
3,5497,0.0,0.3
3,5501,0.0,0.2
3,5556,0.0,0.1
3,5630,0.0,0.3
3,5635,0.0,0.2
3,5646,0.0,0.3
3,5817,0.0,0.3
3,5853,0.0,0.2
3,5984,0.0,0.3
3,5986,0.0,0.2
3,6013,0.0,0.1
3,6033,0.0,0.2
3,6145,0.0,0.1
3,6163,0.0,0.2
3,6238,0.5,0.3
3,6254,0.0,0.3
3,6345,0.0,0.3
3,6350,0.0,0.3
3,6368,0.0,0.3
3,6385,0.0,0.3
3,6386,0.0,0.2
3,6407,0.0,0.1
3,6410,0.0,0.2
3,6424,0.0,0.1
3,6434,0.0,0.2
3,6510,0.0,0.2
3,6588,0.0,0.2
3,6603,0.0,0.1
3,6615,0.0,0.2
3,6638,0.0,0.2
3,6695,0.0,0.2
3,6814,0.0,0.2
3,6816,0.0,0.2
3,6857,0.0,0.3
3,6902,0.0,0.3
3,6958,0.0,0.2
3,7007,0.0,0.3
3,7080,0.0,0.3
3,7092,0.0,0.2
3,7153,0.0,0.3
3,7282,0.0,0.1
3,7325,0.0,0.3
3,7375,0.0,0.2
3,7419,0.0,0.3
3,7443,0.0,0.2
3,7616,0.0,0.1
3,7647,0.0,0.3
3,7650,0.0,0.1
3,7786,0.0,0.2
3,7932,0.0,0.3
3,7993,0.0,0.1
3,8033,0.0,0.3
3,8137,0.0,0.0
3,8142,0.0,0.3
3,8225,0.0,0.2
3,8331,0.0,0.2
3,8387,0.0,0.1
3,8578,0.0,0.2
3,8677,0.0,0.1
3,8714,0.0,0.1
3,8771,0.0,0.2
3,8840,0.0,0.1
3,25841,0.0,0.3
3,25927,0.0,0.2
3,25962,0.0,0.2
3,26142,0.0,0.1
3,26150,0.0,0.2
3,27513,0.0,0.1
3,27778,0.0,0.2
3,32213,0.0,0.2
3,34271,0.0,0.3
3,36477,0.0,0.2
3,37736,0.0,0.3
3,41285,0.0,0.3
3,43396,0.0,0.3
3,43928,0.0,0.2
3,44241,0.0,0.1
3,44974,0.0,0.3
3,45635,0.0,0.2
3,45722,0.0,0.3
3,46723,0.0,0.3
3,46865,0.0,0.0
3,47261,0.0,0.2
3,48774,0.0,0.3
3,49735,0.0,0.2
3,50068,0.0,0.3
3,50610,0.0,0.2
3,50802,0.0,0.2
3,50923,0.0,0.2
3,52435,0.0,0.3
3,52967,0.0,0.3
3,52973,0.0,0.3
3,53326,0.0,0.1
3,53450,0.0,0.1
3,53453,0.0,0.0
3,55241,0.0,0.3
3,55280,0.0,0.3
3,55721,0.0,0.4
3,57526,0.0,0.2
3,58998,0.0,0.3
3,59369,0.0,0.3
3,59667,0.0,0.2
3,60753,0.0,-0.0
3,61073,0.0,0.1
3,62344,0.0,0.2
3,62662,0.0,0.2
3,64614,0.0,0.3
3,65682,0.0,0.3
3,66371,0.0,0.3
3,66511,0.0,0.3
3,66544,0.0,0.2
3,67186,0.0,0.2
3,68872,0.0,0.2
3,69524,0.0,0.3
3,71211,0.0,0.3
3,71745,0.0,0.3
3,72489,0.0,0.3
3,72737,0.0,0.3
3,74868,0.0,0.2
3,78209,0.0,0.3
3,80463,0.0,0.3
3,81591,0.0,0.3
3,81819,0.0,0.2
3,81834,0.0,0.3
3,82767,0.0,0.1
3,84187,0.0,0.3
3,85025,0.0,0.1
3,86279,0.0,0.2
3,86833,0.0,0.3
3,87192,0.0,0.3
3,87834,0.0,0.2
3,88593,0.0,0.1
3,89804,0.0,0.3
3,90863,0.0,0.2
3,91470,0.0,0.2
3,91628,0.0,0.1
3,93040,0.0,0.2
3,93723,0.0,0.1
3,93766,0.0,0.2
3,94018,0.0,0.2
3,94323,0.0,0.2
3,94478,0.0,0.2
3,94810,0.0,0.3
3,94833,0.0,0.3
3,95207,0.0,0.2
3,95449,0.0,0.2
3,95875,0.0,0.3
3,96283,0.0,0.2
3,97188,0.0,0.2
3,98203,0.0,0.1
3,99813,0.0,0.4
3,100194,0.0,0.2
3,100507,0.0,0.3
3,100611,0.0,0.2
3,103027,0.0,0.2
3,103372,0.0,0.3
3,104337,0.0,0.1
3,105197,0.0,0.3
3,105954,0.0,0.3
3,106002,0.0,0.3
3,106918,0.0,0.3
3,109633,0.0,0.3
3,110591,0.0,0.2
3,111617,0.0,0.3
3,112334,0.0,0.2
3,112580,0.0,0.2
3,112727,0.0,0.2
3,113350,0.0,0.1
3,113416,0.0,0.1
3,114265,0.0,-0.0
3,114678,0.0,0.3
3,116413,0.0,0.2
3,117364,0.0,0.2
3,118354,0.0,0.2
3,120807,0.0,0.2
3,122890,0.0,0.3
3,122898,0.0,0.2
3,122922,0.0,0.3
3,123545,0.0,0.2
3,124851,0.0,-0.0
3,126430,0.0,0.2
3,128512,0.0,0.2
3,128914,0.0,0.3
3,129937,0.0,0.2
3,130842,0.0,0.2
3,131023,0.0,0.2
3,135133,0.0,0.3
3,135885,0.0,0.2
3,139717,0.0,0.0
3,140038,0.0,0.2
3,141544,0.0,0.2
3,141994,0.0,0.0
3,142424,0.0,0.1
3,145283,0.0,0.2
3,148424,0.0,0.3
3,148709,0.0,0.1
3,149011,0.0,0.2
3,152077,0.0,0.3
3,152081,0.0,0.3
3,155774,0.0,0.2
3,157432,0.0,0.1
3,157865,0.0,0.1
3,160422,0.0,0.1
3,161830,0.0,0.1
3,162350,0.0,0.3
3,162478,0.0,0.3
3,173235,0.0,0.2
3,174551,0.0,0.3
3,177593,0.0,0.4
3,181413,0.0,0.2
3,193573,0.0,0.2
4,11,0.0,2.8
4,43,0.0,2.5
4,85,0.0,2.7
4,89,0.0,2.5
4,104,0.0,2.6
4,105,0.0,2.4
4,107,0.0,2.5
4,108,0.0,1.9
4,162,5.0,3.3
4,172,0.0,2.0
4,201,0.0,1.4
4,283,0.0,2.6
4,290,0.0,3.0
4,307,0.0,3.1
4,346,0.0,2.6
4,357,3.0,3.1
4,363,0.0,2.5
4,372,0.0,2.4
4,393,0.0,2.0
4,416,0.0,1.9
4,522,0.0,2.2
4,680,0.0,2.7
4,694,0.0,2.3
4,848,0.0,2.6
4,932,0.0,2.9
4,1006,0.0,2.5
4,1024,0.0,2.6
4,1032,0.0,2.7
4,1037,0.0,2.3
4,1040,0.0,1.5
4,1259,4.0,3.4
4,1261,0.0,3.1
4,1266,0.0,3.1
4,1271,0.0,2.7
4,1388,0.0,2.1
4,1391,1.0,2.0
4,1396,0.0,2.8
4,1398,0.0,1.1
4,1415,0.0,1.7
4,1440,0.0,1.1
4,1496,0.0,1.8
4,1502,0.0,1.7
4,1518,0.0,2.5
4,1564,0.0,2.6
4,1572,0.0,1.9
4,1580,0.0,2.6
4,1655,0.0,1.9
4,1665,0.0,2.3
4,1762,0.0,1.3
4,1769,0.0,2.3
4,1955,0.0,3.0
4,1964,0.0,3.2
4,2007,0.0,2.3
4,2013,0.0,2.2
4,2023,0.0,2.5
4,2042,0.0,1.8
4,2046,0.0,2.5
4,2114,0.0,2.9
4,2135,0.0,3.1
4,2137,0.0,2.7
4,2160,0.0,3.2
4,2171,0.0,2.3
4,2203,4.0,3.4
4,2248,0.0,2.8
4,2269,0.0,2.4
4,2310,0.0,2.5
4,2327,0.0,2.6
4,2366,0.0,2.9
4,2381,0.0,1.8
4,2389,0.0,1.7
4,2417,0.0,0.5
4,2511,0.0,3.2
4,2514,0.0,1.6
4,2540,0.0,1.9
4,2550,0.0,3.0
4,2568,0.0,3.0
4,2606,0.0,2.1
4,2609,0.0,1.9
4,2804,0.0,3.2
4,2810,0.0,3.0
4,2819,0.0,3.0
4,2829,0.0,2.2
4,2863,0.0,2.8
4,2924,0.0,3.2
4,2966,0.0,3.1
4,2989,0.0,2.6
4,3016,0.0,2.5
4,3095,0.0,3.2
4,3102,0.0,2.8
4,3106,0.0,0.3
4,3130,0.0,2.1
4,3169,0.0,2.6
4,3217,0.0,2.3
4,3271,0.0,2.9
4,3301,0.0,2.5
4,3308,0.0,2.6
4,3326,0.0,2.2
4,3363,0.0,3.0
4,3378,0.0,2.0
4,3442,0.0,0.5
4,3455,0.0,1.2
4,3499,0.0,3.0
4,3513,0.0,2.3
4,3529,0.0,2.8
4,3586,0.0,1.9
4,3592,0.0,2.1
4,3599,0.0,2.8
4,3604,0.0,0.2
4,3686,0.0,2.3
4,3709,0.0,0.9
4,3792,0.0,2.4
4,3843,0.0,1.9
4,3932,0.0,2.2
4,4012,0.0,1.7
4,4018,0.0,2.2
4,4040,0.0,1.6
4,4055,0.0,2.1
4,4077,0.0,2.8
4,4081,0.0,1.1
4,4142,0.0,2.3
4,4154,0.0,2.4
4,4202,0.0,1.5
4,4217,0.0,2.6
4,4235,0.0,3.1
4,4238,0.0,2.3
4,4251,0.0,0.9
4,4292,0.0,2.3
4,4439,0.0,2.5
4,4441,0.0,2.4
4,4487,0.0,2.2
4,4541,0.0,1.5
4,4545,0.0,2.3
4,4621,0.0,1.6
4,4622,0.0,1.6
4,4641,1.0,2.7
4,4719,0.0,2.2
4,4722,0.0,1.4
4,4728,0.0,2.2
4,4785,0.0,1.8
4,4821,0.0,2.5
4,4822,0.0,1.4
4,5109,0.0,-0.1
4,5267,0.0,2.5
4,5292,0.0,3.0
4,5424,0.0,1.5
4,5451,0.0,2.3
4,5460,0.0,2.3
4,5497,0.0,2.4
4,5501,0.0,1.3
4,5556,0.0,1.1
4,5630,0.0,2.5
4,5635,0.0,1.5
4,5646,0.0,2.5
4,5817,0.0,2.3
4,5853,0.0,2.0
4,5984,0.0,2.2
4,5986,0.0,1.9
4,6013,0.0,1.0
4,6033,0.0,1.5
4,6145,0.0,0.6
4,6163,0.0,2.1
4,6238,0.0,2.2
4,6254,0.0,2.9
4,6345,0.0,3.0
4,6350,0.0,2.9
4,6368,0.0,2.7
4,6385,0.0,2.9
4,6386,0.0,1.9
4,6407,0.0,0.9
4,6410,0.0,1.5
4,6424,0.0,0.5
4,6434,0.0,1.4
4,6510,0.0,1.5
4,6588,0.0,1.8
4,6603,0.0,1.2
4,6615,0.0,1.8
4,6638,0.0,1.6
4,6695,0.0,1.3
4,6814,0.0,1.4
4,6816,0.0,2.0
4,6857,0.0,2.6
4,6902,0.0,2.5
4,6958,0.0,1.9
4,7007,0.0,2.5
4,7080,0.0,2.6
4,7092,0.0,2.2
4,7153,0.0,2.7
4,7282,0.0,0.5
4,7325,0.0,2.5
4,7375,0.0,2.1
4,7419,0.0,2.8
4,7443,0.0,1.6
4,7616,0.0,1.2
4,7647,0.0,2.3
4,7650,0.0,1.1
4,7786,0.0,1.7
4,7932,0.0,2.5
4,7993,0.0,1.2
4,8033,0.0,2.5
4,8137,0.0,0.2
4,8142,0.0,2.6
4,8225,0.0,1.8
4,8331,0.0,1.9
4,8387,0.0,0.8
4,8578,0.0,1.9
4,8677,0.0,0.9
4,8714,0.0,1.2
4,8771,0.0,1.4
4,8840,0.0,0.5
4,25841,0.0,2.8
4,25927,0.0,1.4
4,25962,0.0,1.4
4,26142,0.0,0.9
4,26150,0.0,2.1
4,27513,0.0,1.0
4,27778,0.0,1.4
4,32213,0.0,1.9
4,34271,0.0,2.6
4,36477,0.0,1.9
4,37736,0.0,2.3
4,41285,0.0,2.7
4,43396,0.0,2.8
4,43928,0.0,1.4
4,44241,0.0,0.9
4,44974,0.0,2.6
4,45635,0.0,1.9
4,45722,0.0,2.4
4,46723,0.0,2.5
4,46865,0.0,0.4
4,47261,0.0,2.0
4,48774,0.0,2.9
4,49735,0.0,1.5
4,50068,0.0,2.7
4,50610,0.0,1.6
4,50802,0.0,2.0
4,50923,0.0,1.5
4,52435,0.0,3.1
4,52967,0.0,2.2
4,52973,0.0,2.8
4,53326,0.0,0.9
4,53450,0.0,0.7
4,53453,0.0,0.2
4,55241,0.0,2.4
4,55280,0.0,2.5
4,55721,0.0,3.1
4,57526,0.0,1.4
4,58998,0.0,2.8
4,59369,0.0,2.7
4,59667,0.0,1.7
4,60753,0.0,-0.0
4,61073,0.0,0.9
4,62344,0.0,1.7
4,62662,0.0,1.4
4,64614,0.0,2.9
4,65682,0.0,2.4
4,66371,0.0,3.0
4,66511,0.0,2.2
4,66544,0.0,1.7
4,67186,0.0,1.6
4,68872,0.0,2.0
4,69524,0.0,2.6
4,71211,0.0,2.4
4,71745,0.0,2.3
4,72489,0.0,2.6
4,72737,0.0,2.8
4,74868,0.0,2.1
4,78209,0.0,2.4
4,80463,0.0,2.9
4,81591,0.0,2.6
4,81819,0.0,2.1
4,81834,0.0,2.6
4,82767,0.0,1.2
4,84187,0.0,2.3
4,85025,0.0,0.9
4,86279,0.0,1.6
4,86833,0.0,2.7
4,87192,0.0,2.3
4,87834,0.0,2.2
4,88593,0.0,1.1
4,89804,0.0,2.4
4,90863,0.0,1.8
4,91470,0.0,1.9
4,91628,0.0,0.9
4,93040,0.0,1.9
4,93723,0.0,0.7
4,93766,0.0,1.5
4,94018,0.0,1.7
4,94323,0.0,1.6
4,94478,0.0,1.8
4,94810,0.0,2.2
4,94833,0.0,2.3
4,95207,0.0,2.0
4,95449,0.0,1.9
4,95875,0.0,2.1
4,96283,0.0,1.3
4,97188,0.0,1.9
4,98203,0.0,1.2
4,99813,0.0,3.0
4,100194,0.0,2.0
4,100507,0.0,2.5
4,100611,0.0,1.5
4,103027,0.0,1.4
4,103372,0.0,2.5
4,104337,0.0,0.6
4,105197,0.0,2.6
4,105954,0.0,2.7
4,106002,0.0,2.4
4,106918,0.0,2.9
4,109633,0.0,2.3
4,110591,0.0,2.1
4,111617,0.0,2.9
4,112334,0.0,1.9
4,112580,0.0,1.8
4,112727,0.0,1.4
4,113350,0.0,0.7
4,113416,0.0,0.7
4,114265,0.0,0.0
4,114678,0.0,2.5
4,116413,0.0,1.4
4,117364,0.0,1.8
4,118354,0.0,1.4
4,120807,0.0,1.8
4,122890,0.0,2.3
4,122898,0.0,1.8
4,122922,0.0,2.6
4,123545,0.0,1.4
4,124851,0.0,0.0
4,126430,0.0,2.1
4,128512,0.0,1.4
4,128914,0.0,2.2
4,129937,0.0,1.5
4,130842,0.0,1.6
4,131023,0.0,2.0
4,135133,0.0,2.5
4,135885,0.0,1.4
4,139717,0.0,0.2
4,140038,0.0,2.1
4,141544,0.0,2.1
4,141994,0.0,0.2
4,142424,0.0,1.0
4,145283,0.0,1.5
4,148424,0.0,2.2
4,148709,0.0,1.0
4,149011,0.0,1.6
4,152077,0.0,2.6
4,152081,0.0,2.8
4,155774,0.0,1.6
4,157432,0.0,0.5
4,157865,0.0,0.7
4,160422,0.0,1.3
4,161830,0.0,0.5
4,162350,0.0,2.2
4,162478,0.0,2.5
4,173235,0.0,1.8
4,174551,0.0,2.3
4,177593,0.0,3.5
4,181413,0.0,1.8
4,193573,0.0,1.6
5,11,0.0,1.5
5,43,0.0,1.2
5,85,0.0,1.4
5,89,0.0,1.2
